SKU,Sending plant,Sending Warehouse,Factory,Material document number,Booking Date,year,Reference,Receiving plant,Receiving Warehouse,Product Type,Number of PKT,Number of master,Number of pallet,Product Group,Month,week_of_year,Class,Cross Transfer Cost
2198911,4156,Krefeld,RAD,4900106538,17/01/23,2023,4032414713,4135,Langenhagen,Cigaretten,750.0,30.000000000000004,1.0000000000000002,FMC_PrivateLabel,1,3,CZ,75.47356701030928
2205088,4156,Krefeld,JOU,4900106538,17/01/23,2023,4032414713,4135,Langenhagen,RYO,24.0,2.0,0.0416666666666666,FCT_A-Marke,1,3,CY,3.1447319587628857
2202660,4164,Meerane,JOU,4900106585,17/01/23,2023,4032414714,4156,Krefeld,RYO,90.0,7.5,0.15625,FCT_A-Marke,1,3,CX,410.5565
2196703,4177,Dreieich,TAR,4900106598,17/01/23,2023,4032414715,4156,Krefeld,Cigaretten,1080.0,36.00000000000001,1.0000000000000002,FMC_PrivateLabel,1,3,CY,141.84116693679093
2196734,4177,Dreieich,TAR,4900106598,17/01/23,2023,4032414715,4156,Krefeld,Cigaretten,750.0,30.0,1.0,FMC_PrivateLabel,1,3,CZ,141.8411669367909
2198131,4177,Dreieich,3D_TCI,4900106598,17/01/23,2023,4032414715,4156,Krefeld,Blu,60.0,5.0,0.0245098039215686,E-VAPOUR,1,3,CX,3.476499189627228
2198915,4177,Dreieich,RAD,4900106598,17/01/23,2023,4032414715,4156,Krefeld,Cigaretten,1050.0,42.0,1.0,FMC_PrivateLabel,1,3,CY,141.8411669367909
2198124,4135,Langenhagen,3D_TCI,4900107458,18/01/23,2023,4032414716,4164,Meerane,Blu,60.0,5.0,0.0245098039215686,E-VAPOUR,1,3,CX,0.2759381898454746
2198126,4135,Langenhagen,3D_TCI,4900107458,18/01/23,2023,4032414716,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,3,CX,1.8763796909492272
2198137,4135,Langenhagen,3D_TCI,4900107458,18/01/23,2023,4032414716,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,2.814569536423841
2204390,4135,Langenhagen,TAR,4900107458,18/01/23,2023,4032414716,4164,Meerane,MYO,672.0,84.0,3.0,FCT_A-Marke,1,3,CX,33.77483443708609
2204391,4135,Langenhagen,RAD,4900107458,18/01/23,2023,4032414716,4164,Meerane,MYO,180.0,15.0,1.0,FCT_A-Marke,1,3,CX,11.258278145695364
2204391,4135,Langenhagen,RAD,4900107946,18/01/23,2023,4032414717,4156,Krefeld,MYO,720.0,60.0,4.0,FCT_A-Marke,1,3,CX,50.0
2196706,4177,Dreieich,TAR,4900117951,18/01/23,2023,4032416546,4164,Meerane,Cigaretten,1075.0,43.0,1.1944444444444444,FMC_PrivateLabel,1,3,CY,119.03311258278144
2203266,4177,Dreieich,TAR,4900117951,18/01/23,2023,4032416546,4164,Meerane,Cigaretten,1080.0,36.0,1.0,FMC_A-Marke,1,3,BZ,99.65562913907284
2204390,4177,Dreieich,TAR,4900117951,18/01/23,2023,4032416546,4164,Meerane,MYO,224.00000000000003,28.000000000000004,1.0000000000000002,FCT_A-Marke,1,3,CX,99.65562913907289
2205714,4177,Dreieich,TAR,4900117951,18/01/23,2023,4032416546,4164,Meerane,Cigaretten,1050.0,42.0,1.0,FMC_A-Marke,1,3,CX,99.65562913907284
2196702,4156,Krefeld,TAR,4900118079,18/01/23,2023,4032416549,4135,Langenhagen,Cigaretten,500.0,20.0,0.5555555555555556,FMC_PrivateLabel,1,3,CY,43.77586956521739
2196704,4156,Krefeld,TAR,4900118079,18/01/23,2023,4032416549,4135,Langenhagen,Cigaretten,450.0,18.0,1.0,FMC_PrivateLabel,1,3,CX,78.79656522
2196706,4156,Krefeld,TAR,4900118079,18/01/23,2023,4032416549,4135,Langenhagen,Cigaretten,250.0,10.0,0.2777777777777778,FMC_PrivateLabel,1,3,CY,21.887934782608696
2198914,4156,Krefeld,RAD,4900118079,18/01/23,2023,4032416549,4135,Langenhagen,Cigaretten,1500.0,60.0,2.0,FMC_PrivateLabel,1,3,CY,157.5931304347826
2198901,4156,Krefeld,RAD,4900118126,18/01/23,2023,4032416550,4164,Meerane,Cigaretten,3000.0,120.0,4.0,FMC_PrivateLabel,1,3,BX,535.17
2207945,4156,Krefeld,TAR,4900128710,19/01/23,2023,4032418272,4135,Langenhagen,MYO,448.0,55.99999999999999,2.0,FCT_A-Marke,1,3,CX,11.33
2203209,4156,Krefeld,RAD,4900128739,19/01/23,2023,4032418273,4164,Meerane,Cigaretten,1350.0,54.0,1.0,FMC_A-Marke,1,3,CX,524.91
2198892,4156,Krefeld,TAR,4900128818,19/01/23,2023,4032418274,4177,Dreieich,Cigaretten,2700.0,90.0,3.0,FMC_PrivateLabel,1,3,CY,443.75
2207944,4164,Meerane,TAR,4900128824,19/01/23,2023,4032418275,4135,Langenhagen,MYO,1568.0,196.0,7.0,FCT_A-Marke,1,3,CX,798.43
2203828,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,1224.0,102.0,0.5,E-VAPOUR,1,3,CX,137.80386486486483
2203829,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,816.0,68.0,0.3333333333333333,E-VAPOUR,1,3,CX,91.86924324324325
2203830,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,1020.0,85.0,0.4166666666666667,E-VAPOUR,1,3,CX,114.83655405405403
2203831,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,68.90193243243242
2203832,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,816.0,68.0,0.3333333333333333,E-VAPOUR,1,3,CX,91.86924324324325
2203833,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,68.90193243243242
2203834,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,816.0,68.0,0.3333333333333333,E-VAPOUR,1,3,CX,91.86924324324325
2203835,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,68.90193243243242
2203836,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,22.967310810810808
2203837,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,22.967310810810808
2203838,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,22.967310810810808
2203839,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,22.967310810810808
2203841,4135,Langenhagen,3D_TCI,4900142613,20/01/23,2023,4032420186,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,22.967310810810808
2203842,4135,Langenhagen,3D_TCI,4900142616,20/01/23,2023,4032420187,4156,Krefeld,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,23.656166666666664
2204726,4135,Langenhagen,3D_TCI,4900142616,20/01/23,2023,4032420187,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,7.885388888888888
2204727,4135,Langenhagen,3D_TCI,4900142616,20/01/23,2023,4032420187,4156,Krefeld,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,3,CX,15.770777777777775
2204728,4135,Langenhagen,3D_TCI,4900142616,20/01/23,2023,4032420187,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,7.885388888888888
2204729,4135,Langenhagen,3D_TCI,4900142616,20/01/23,2023,4032420187,4156,Krefeld,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,3,CX,15.770777777777775
2203828,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,816.0,68.0,0.3333333333333333,E-VAPOUR,1,3,CX,79.80277419354837
2203829,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,816.0,68.0,0.3333333333333333,E-VAPOUR,1,3,CX,79.80277419354837
2203830,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,1020.0,85.0,0.4166666666666667,E-VAPOUR,1,3,CX,99.75346774193548
2203831,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,59.85208064516128
2203832,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,3,CX,39.90138709677419
2203833,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,59.85208064516128
2203834,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,3,CX,39.90138709677419
2203835,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,59.85208064516128
2203836,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,19.950693548387093
2203837,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,19.950693548387093
2203838,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,19.950693548387093
2203839,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,19.950693548387093
2203841,4135,Langenhagen,3D_TCI,4900142622,20/01/23,2023,4032420188,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,19.950693548387093
2203842,4135,Langenhagen,3D_TCI,4900142626,20/01/23,2023,4032420189,4164,Meerane,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,23.843250000000005
2204726,4135,Langenhagen,3D_TCI,4900142626,20/01/23,2023,4032420189,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,7.947750000000001
2204727,4135,Langenhagen,3D_TCI,4900142626,20/01/23,2023,4032420189,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,7.947750000000001
2204728,4135,Langenhagen,3D_TCI,4900142626,20/01/23,2023,4032420189,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,7.947750000000001
2204729,4135,Langenhagen,3D_TCI,4900142626,20/01/23,2023,4032420189,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,3,CX,15.895500000000002
2203828,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,2448.0,204.0,1.0,E-VAPOUR,1,3,CX,261.765
2203829,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,1632.0,136.0,0.6666666666666666,E-VAPOUR,1,3,CX,174.51000000000002
2203830,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,2040.0,170.0,0.8333333333333334,E-VAPOUR,1,3,CX,218.1375
2203831,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,1836.0,153.0,0.75,E-VAPOUR,1,3,CX,196.32375
2203832,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,1224.0,102.0,0.5,E-VAPOUR,1,3,CX,130.8825
2203833,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,65.44125
2203834,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,1224.0,102.0,0.5,E-VAPOUR,1,3,CX,130.8825
2203835,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,1224.0,102.0,0.5,E-VAPOUR,1,3,CX,130.8825
2203836,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,65.44125
2203837,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,65.44125
2203838,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,3,CX,43.627500000000005
2203839,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,3,CX,21.81375
2203841,4135,Langenhagen,3D_TCI,4900142730,20/01/23,2023,4032420190,4177,Dreieich,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,65.44125
2203842,4135,Langenhagen,3D_TCI,4900142737,20/01/23,2023,4032420191,4177,Dreieich,Blu,1224.0,102.0,0.5,E-VAPOUR,1,3,CX,399.26005263157896
2204726,4135,Langenhagen,3D_TCI,4900142737,20/01/23,2023,4032420191,4177,Dreieich,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,3,CX,133.0866842105263
2204727,4135,Langenhagen,3D_TCI,4900142737,20/01/23,2023,4032420191,4177,Dreieich,Blu,612.0,51.0,0.25,E-VAPOUR,1,3,CX,199.63002631578948
2204728,4135,Langenhagen,3D_TCI,4900142737,20/01/23,2023,4032420191,4177,Dreieich,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,3,CX,133.0866842105263
2204729,4135,Langenhagen,3D_TCI,4900142737,20/01/23,2023,4032420191,4177,Dreieich,Blu,1224.0,102.0,0.5,E-VAPOUR,1,3,CX,399.26005263157896
2198906,4164,Meerane,LGH,4900142742,20/01/23,2023,4032420192,4177,Dreieich,MYO,420.0,70.0,2.0,others,1,3,CX,218.085
2198911,4164,Meerane,RAD,4900142742,20/01/23,2023,4032420192,4177,Dreieich,Cigaretten,1500.0,60.00000000000001,2.0000000000000004,FMC_PrivateLabel,1,3,CZ,218.0850000000001
2171451,4135,Langenhagen,SE_SKR,4900155154,23/01/23,2023,4032421509,4164,Meerane,Chewing Tobacco,144.0,3.0,0.125,others,1,4,CY,40.870603448275865
2171452,4135,Langenhagen,SE_SKR,4900155154,23/01/23,2023,4032421509,4164,Meerane,Chewing Tobacco,96.0,2.0,0.083333333,others,1,4,CZ,27.24706896551724
2203311,4135,Langenhagen,RAD,4900155154,23/01/23,2023,4032421509,4164,Meerane,Cigaretten,900.0,36.0,1.0,FMC_A-Marke,1,4,CX,326.9648275862069
2198911,4156,Krefeld,RAD,4900155310,23/01/23,2023,4032421510,4135,Langenhagen,Cigaretten,3000.0,120.0,4.000000000000001,FMC_PrivateLabel,1,4,CZ,304.17
2198901,4156,Krefeld,RAD,4900155320,23/01/23,2023,4032421511,4164,Meerane,Cigaretten,3750.0,150.0,5.0,FMC_PrivateLabel,1,4,BX,7.570833333333335
2203308,4156,Krefeld,RAD,4900155320,23/01/23,2023,4032421511,4164,Meerane,Cigaretten,4500.0,180.0,5.0,FMC_A-Marke,1,4,AZ,7.570833333333335
2204410,4156,Krefeld,TAR,4900155320,23/01/23,2023,4032421511,4164,Meerane,MYO,1080.0,108.0,2.0,FCT_A-Marke,1,4,CY,3.0283333333333333
2199429,4156,Krefeld,RAD,4900155329,23/01/23,2023,4032421512,4177,Dreieich,Cigaretten,2250.0,90.0,3.0,FMC_PrivateLabel,1,4,CX,335.3775
2203282,4156,Krefeld,TAR,4900155329,23/01/23,2023,4032421512,4177,Dreieich,Cigaretten,900.0,36.0,1.0,FMC_A-Marke,1,4,BX,111.7925
2204387,4164,Meerane,TAR,4900155333,23/01/23,2023,4032421513,4135,Langenhagen,MYO,2160.0,216.0,4.0,FCT_A-Marke,1,4,BY,400.925
2207944,4164,Meerane,TAR,4900155333,23/01/23,2023,4032421513,4135,Langenhagen,MYO,224.0,28.0,1.0,FCT_A-Marke,1,4,CX,100.23125
2208622,4164,Meerane,TAR,4900155333,23/01/23,2023,4032421513,4135,Langenhagen,MYO,672.0,84.0,3.0,FCT_A-Marke,1,4,CX,300.69375
2198899,4164,Meerane,RAD,4900155336,23/01/23,2023,4032421514,4156,Krefeld,Cigaretten,750.0,30.0,1.0,FMC_PrivateLabel,1,4,CX,417.1468421052632
2198912,4164,Meerane,RAD,4900155336,23/01/23,2023,4032421514,4156,Krefeld,Cigaretten,200.0,8.0,0.2666666666666666,FMC_PrivateLabel,1,4,CZ,111.23915789473683
2198906,4164,Meerane,LGH,4900155348,23/01/23,2023,4032421515,4177,Dreieich,MYO,210.0,35.0,1.0,others,1,4,CX,108.48125
2198911,4164,Meerane,RAD,4900155348,23/01/23,2023,4032421515,4177,Dreieich,Cigaretten,750.0,30.000000000000004,1.0000000000000002,FMC_PrivateLabel,1,4,CZ,108.48125000000005
2198912,4164,Meerane,RAD,4900155348,23/01/23,2023,4032421515,4177,Dreieich,Cigaretten,750.0,30.000000000000004,1.0000000000000002,FMC_PrivateLabel,1,4,CZ,108.48125000000005
2198914,4164,Meerane,RAD,4900155348,23/01/23,2023,4032421515,4177,Dreieich,Cigaretten,1500.0,60.0,2.0,FMC_PrivateLabel,1,4,CY,216.9625
2203282,4164,Meerane,TAR,4900155348,23/01/23,2023,4032421515,4177,Dreieich,Cigaretten,900.0,36.0,1.0,FMC_A-Marke,1,4,BX,108.48125
2204393,4164,Meerane,TAR,4900155348,23/01/23,2023,4032421515,4177,Dreieich,MYO,448.0,55.99999999999999,2.0,FCT_A-Marke,1,4,CX,216.9625
2204411,4177,Dreieich,TAR,4900155355,23/01/23,2023,4032421516,4164,Meerane,MYO,1728.0,216.0,4.0,FCT_A-Marke,1,4,BY,436.17
2199429,4135,Langenhagen,RAD,4900158369,24/01/23,2023,4032421518,4177,Dreieich,Cigaretten,1500.0,60.0,2.0,FMC_PrivateLabel,1,4,CX,16.666666666666664
2204393,4135,Langenhagen,TAR,4900158369,24/01/23,2023,4032421518,4177,Dreieich,MYO,895.9999999999999,112.0,4.0,FCT_A-Marke,1,4,CX,33.33333333333333
2198117,4177,Dreieich,3D_TCI,4900167403,24/01/23,2023,4032423248,4164,Meerane,Blu,120.0,10.0,0.0490196078431372,E-VAPOUR,1,4,CX,5.228012048192773
2198120,4177,Dreieich,3D_TCI,4900167403,24/01/23,2023,4032423248,4164,Meerane,Blu,60.0,5.0,0.0245098039215686,E-VAPOUR,1,4,CX,2.6140060240963865
2198122,4177,Dreieich,3D_TCI,4900167403,24/01/23,2023,4032423248,4164,Meerane,Blu,12.0,1.0,0.004901961,E-VAPOUR,1,4,CX,0.5228012048192773
2198129,4177,Dreieich,3D_TCI,4900167403,24/01/23,2023,4032423248,4164,Meerane,Blu,60.0,5.0,0.0245098039215686,E-VAPOUR,1,4,CX,2.6140060240963865
2198130,4177,Dreieich,3D_TCI,4900167403,24/01/23,2023,4032423248,4164,Meerane,Blu,36.0,3.0,0.0147058823529411,E-VAPOUR,1,4,CX,1.5684036144578315
2198131,4177,Dreieich,3D_TCI,4900167403,24/01/23,2023,4032423248,4164,Meerane,Blu,12.0,1.0,0.004901961,E-VAPOUR,1,4,CX,0.5228012048192773
2198135,4177,Dreieich,3D_TCI,4900167403,24/01/23,2023,4032423248,4164,Meerane,Blu,36.0,3.0,0.0147058823529411,E-VAPOUR,1,4,CX,1.5684036144578315
2198915,4177,Dreieich,RAD,4900167403,24/01/23,2023,4032423248,4164,Meerane,Cigaretten,1050.0,42.0,1.0,FMC_PrivateLabel,1,4,CY,106.65144578313256
2203266,4177,Dreieich,TAR,4900167403,24/01/23,2023,4032423248,4164,Meerane,Cigaretten,3240.0,108.0,3.0,FMC_A-Marke,1,4,BZ,319.9543373493977
2203274,4177,Dreieich,TAR,4900167403,24/01/23,2023,4032423248,4164,Meerane,Cigaretten,3240.0,108.0,3.0,FMC_A-Marke,1,4,CX,319.9543373493977
2204390,4177,Dreieich,TAR,4900167403,24/01/23,2023,4032423248,4164,Meerane,MYO,224.00000000000003,28.000000000000004,1.0000000000000002,FCT_A-Marke,1,4,CX,106.6514457831326
2198899,4164,Meerane,RAD,4900167528,24/01/23,2023,4032423250,4135,Langenhagen,Cigaretten,74.99999999999999,3.0,0.1,FMC_PrivateLabel,1,4,CX,9.865207317073173
2204387,4164,Meerane,TAR,4900167528,24/01/23,2023,4032423250,4135,Langenhagen,MYO,2160.0,216.0,4.0,FCT_A-Marke,1,4,BY,394.6082926829269
2198912,4164,Meerane,RAD,4900167531,24/01/23,2023,4032423251,4156,Krefeld,Cigaretten,750.0,30.000000000000004,1.0000000000000002,FMC_PrivateLabel,1,4,CZ,177.25000000000006
2207945,4164,Meerane,TAR,4900167531,24/01/23,2023,4032423251,4156,Krefeld,MYO,448.0,55.99999999999999,2.0,FCT_A-Marke,1,4,CX,354.5
2196704,4164,Meerane,TAR,4900167782,24/01/23,2023,4032423252,4177,Dreieich,Cigaretten,900.0,36.0,2.0,FMC_PrivateLabel,1,4,CX,229.56315789473683
2198913,4164,Meerane,RAD,4900167782,24/01/23,2023,4032423252,4177,Dreieich,Cigaretten,1349.9999999999998,54.0,1.8,FMC_PrivateLabel,1,4,BX,206.6068421052632
2198910,4156,Krefeld,RAD,4900167931,24/01/23,2023,4032423253,4135,Langenhagen,Cigaretten,900.0,36.0,1.0,FMC_PrivateLabel,1,4,CZ,108.4134871794872
2198915,4156,Krefeld,RAD,4900167931,24/01/23,2023,4032423253,4135,Langenhagen,Cigaretten,600.0,24.0,0.5714285714285714,FMC_PrivateLabel,1,4,CY,61.9505641
2204410,4156,Krefeld,TAR,4900167931,24/01/23,2023,4032423253,4135,Langenhagen,MYO,2160.0,216.0,4.0,FCT_A-Marke,1,4,CY,433.6539487179488
2196706,4156,Krefeld,TAR,4900167953,24/01/23,2023,4032423254,4164,Meerane,Cigaretten,650.0,26.0,0.7222222222222222,FMC_PrivateLabel,1,4,CY,1.5960135135135138
2196709,4156,Krefeld,RAD,4900167953,24/01/23,2023,4032423254,4164,Meerane,Cigaretten,5250.0,210.0,7.0,FMC_PrivateLabel,1,4,BX,15.469054054054055
2198908,4156,Krefeld,RAD,4900167953,24/01/23,2023,4032423254,4164,Meerane,Cigaretten,525.0,21.0,0.5,FMC_PrivateLabel,1,4,CZ,1.1049324324324326
2204409,4135,Langenhagen,TAR,4900167964,24/01/23,2023,4032423255,4156,Krefeld,MYO,672.0,84.0,3.0,FCT_A-Marke,1,4,CX,300.75
2199037,4135,Langenhagen,RAD,4900168272,25/01/23,2023,4032423256,4156,Krefeld,Cigaretten,750.0,30.0,0.8333333333333334,FMC_PrivateLabel,1,4,CZ,50.0
2198119,4135,Langenhagen,3D_TCI,4900169308,25/01/23,2023,4032423257,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,4,CX,14.285714285714288
2198121,4135,Langenhagen,3D_TCI,4900169308,25/01/23,2023,4032423257,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,4,CX,14.285714285714288
2198123,4135,Langenhagen,3D_TCI,4900169308,25/01/23,2023,4032423257,4164,Meerane,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,4,CX,7.142857142857144
2199037,4135,Langenhagen,RAD,4900169308,25/01/23,2023,4032423257,4164,Meerane,Cigaretten,150.0,6.0,0.1666666666666666,FMC_PrivateLabel,1,4,CZ,14.285714285714288
2198123,4135,Langenhagen,3D_TCI,4900178766,25/01/23,2023,4032424877,4156,Krefeld,Blu,204.0,17.0,0.083333333,E-VAPOUR,1,4,CX,30.611515580736537
2198901,4135,Langenhagen,RAD,4900178766,25/01/23,2023,4032424877,4156,Krefeld,Cigaretten,425.0,17.0,0.5666666666666667,FMC_PrivateLabel,1,4,BX,208.15830594900848
2203210,4135,Langenhagen,RAD,4900178766,25/01/23,2023,4032424877,4156,Krefeld,Cigaretten,200.0,8.0,0.1904761904761904,FMC_A-Marke,1,4,CX,69.96917847025495
2198117,4135,Langenhagen,3D_TCI,4900178791,25/01/23,2023,4032424878,4164,Meerane,Blu,408.0,34.0,0.1666666666666666,E-VAPOUR,1,4,CX,21.817
2204415,4135,Langenhagen,TAR,4900178791,25/01/23,2023,4032424878,4164,Meerane,MYO,1944.0,162.0,3.0,FCT_A-Marke,1,4,BY,392.7060000000001
2196709,4156,Krefeld,RAD,4900178814,25/01/23,2023,4032424879,4135,Langenhagen,Cigaretten,2250.0,90.0,3.0,FMC_PrivateLabel,1,4,BX,168.5237142857143
2198904,4156,Krefeld,TAR,4900178814,25/01/23,2023,4032424879,4135,Langenhagen,Cigaretten,3300.0,132.0,3.6666666666666665,FMC_PrivateLabel,1,4,CX,205.97342857142857
2204410,4156,Krefeld,TAR,4900178814,25/01/23,2023,4032424879,4135,Langenhagen,MYO,2700.0,270.0,5.0,FCT_A-Marke,1,4,CY,280.8728571428572
2198904,4156,Krefeld,TAR,4900178822,25/01/23,2023,4032424880,4164,Meerane,Cigaretten,1350.0,54.0,1.5,FMC_PrivateLabel,1,4,CX,7.126486956521739
2198915,4156,Krefeld,RAD,4900178822,25/01/23,2023,4032424880,4164,Meerane,Cigaretten,750.0,30.0,0.7142857142857143,FMC_PrivateLabel,1,4,CY,3.3935652173913047
2204410,4156,Krefeld,TAR,4900178822,25/01/23,2023,4032424880,4164,Meerane,MYO,3239.9999999999995,324.0,6.0,FCT_A-Marke,1,4,CY,28.50594782608696
2198899,4164,Meerane,RAD,4900178832,25/01/23,2023,4032424881,4156,Krefeld,Cigaretten,750.0,30.0,1.0,FMC_PrivateLabel,1,4,CX,133.79250000000002
2207947,4164,Meerane,TAR,4900178832,25/01/23,2023,4032424881,4156,Krefeld,MYO,671.9999999999999,83.99999999999999,3.0,FCT_A-Marke,1,4,CX,401.3775
2198906,4164,Meerane,LGH,4900178839,25/01/23,2023,4032424882,4177,Dreieich,MYO,420.0,70.0,2.0,others,1,4,CX,173.57000000000002
2198913,4164,Meerane,RAD,4900178839,25/01/23,2023,4032424882,4177,Dreieich,Cigaretten,2250.0,90.0,3.0,FMC_PrivateLabel,1,4,BX,260.355
2203282,4164,Meerane,TAR,4900178843,25/01/23,2023,4032424883,4177,Dreieich,Cigaretten,2700.0,108.0,3.0,FMC_A-Marke,1,4,BX,433.925
2198908,4177,Dreieich,RAD,4900178860,25/01/23,2023,4032424884,4135,Langenhagen,Cigaretten,300.0,12.0,0.2857142857142857,FMC_PrivateLabel,1,4,CZ,40.79739130434783
2204387,4177,Dreieich,TAR,4900178860,25/01/23,2023,4032424884,4135,Langenhagen,MYO,1620.0,162.0,3.0,FCT_A-Marke,1,4,BY,428.3726086956522
2198122,4177,Dreieich,3D_TCI,4900178867,25/01/23,2023,4032424885,4164,Meerane,Blu,36.0,3.0,0.0147058823529411,E-VAPOUR,1,4,CX,2.9316929838840955
